ID,bydel,vejid,vejnavn,frastation,tilstation,hastighed,anb_hastig
5461,Indre By,1015144000000,Ny Vestergade,0,177,40,0
5668,Østerbro,1012440000000,Gustav Adolfs Gade,0,168,50,0
5669,Amager Øst,1013924000000,Korsikavej,0,93,40,0
5670,Amager Vest,1017828010000,Ulrik Birchs Allé,0,60,50,30
5671,Bispebjerg,1014104000000,Landfogedvej,0,78,50,0
5672,Amager Øst,1010144000000,Amsterdamvej,0,293,50,30
5673,Vesterbro-Kongens Enghave,1016896000000,Stenosgade,0,144,50,0
5667,Amager Øst,1016996000000,Strandlodsvej,0,1479,50,0
5675,Vanløse,1015136000000,Nysøvej,0,232,50,0
5676,Amager Øst,1010744000000,Borneovej,0,319,40,0
5681,Vesterbro-Kongens Enghave,1010708000000,V.A. Borgens Vej,0,75,50,30
5677,Østerbro,1015248000000,J. E. Ohlsens Gade,0,185,50,0
5678,Brønshøj-Husum,1013198000000,Høje Gladsaxe Vej,0,302,60,0
5679,Vanløse,1015596000000,Primulavej,0,293,50,0
5680,Nørrebro,1018480020000,Vølundsgade,0,28,50,0
5682,Valby,1014544000000,Lønborg Allé,0,143,50,0
5683,Bispebjerg,1017080020000,Stærevej,0,102,40,0
5684,Amager Øst,1015048000000,Nordre Røse Vej,0,73,50,0
5002,Amager Vest,1017547000000,Tom Kristensens Vej,0,297,50,0
5004,Østerbro,1016252800000,Sankt Jakobs Gade,102,207,50,0
5005,Indre By,1014970000000,Nicolai Eigtveds Gade,0,213,40,0
5006,Valby,1017308000000,Søndre Allé,0,421,50,30
5464,Østerbro,1013266000000,Indiakaj,0,307,40,0
5465,Nørrebro,1015232020000,Odinsgade,0,32,50,0
5469,Nørrebro,1016204000000,Sandbjerggade,0,236,50,0
5007,Vanløse,1010672000000,Bogholder Allé,0,741,50,0
5009,Østerbro,1013008060000,Holsteinsgade 34-36/Willemoesgade 55-59,0,40,50,0
5011,Nørrebro,1010336000000,Baldersgade,0,268,50,30
5012,Brønshøj-Husum,1015517000000,Pilebro,0,33,50,0
5014,Valby,1017916000000,Valby Tingsted,0,146,50,30
5016,Østerbro,1018272000000,Weysesgade,0,57,40,0
5017,Indre By,1014004000000,Krusemyntegade,0,114,40,0
5020,Amager Øst,1014456000000,Lybækgade,0,311,50,30
5194,Vanløse,1013764000000,Klokkestien,0,75,50,30
5195,Vanløse,1011756000000,Ferskenvej,0,437,50,30
5196,Vesterbro-Kongens Enghave,1018324000000,Wiinbladsgade,0,63,50,30
5197,Brønshøj-Husum,1017764010000,Tølløsevej,0,45,50,30
5198,Vanløse,1016452000000,Skibelundvej,0,283,50,0
5199,Valby,1014324040000,Lindebugten,0,104,50,30
5200,Amager Øst,1013896000000,Korinthvej,0,104,50,30
5201,Amager Vest,1016360000000,Sigbrits Allé,0,251,50,30
5204,Indre By,1018612060000,Øster Voldgade,0,114,40,0
5205,Østerbro,1018300000000,Victor Bendix Gade,0,140,40,0
5206,Østerbro,1017770000000,Tømmerkaj,0,394,50,0
5208,Østerbro,1018576000000,Øster Allé,0,1169,40,0
5209,Valby,1017680000000,Tschernings Allé,0,156,50,0
5207,Vesterbro-Kongens Enghave,1018332000000,Viktoriagade,0,321,50,0
5468,Bispebjerg,1012944000000,Hjortholms Allé,0,407,50,30
5470,Indre By,1012384300000,Gråbrødretorv,0,90,40,0
5471,Indre By,1017660320000,Trondhjems Plads,0,56,50,0
5472,Østerbro,1011168030000,Classensgade,0,46,50,0
5473,Valby,1012492000000,Gåsebæksvej,0,337,50,40
5686,Amager Vest,1017155400000,Svend Aukens Plads,0,114,50,30
5223,Østerbro,1016428000000,Skarøgade,0,97,40,30
5711,Vanløse,1017712000000,Tustrupvej,0,127,50,0
5687,Bispebjerg,1014235000000,Lersøstien,0,904,50,0
5688,Vanløse,1010484000000,A.F. Beyers Vej,0,333,50,0
5689,Indre By,1011278000000,David Balfours Gade,0,82,40,0
5690,Brønshøj-Husum,1016756000000,Spangen,0,99,50,0
5691,Bispebjerg,1017468000000,Tingskrivervej,0,158,50,0
5692,Vesterbro-Kongens Enghave,1010556000000,Bissensgade,0,77,15,0
5693,Amager Øst,1013344000000,Japanvej,0,77,40,0
5695,Vesterbro-Kongens Enghave,1011052000000,Bådehavnsgade,0,1069,50,0
5696,Bispebjerg,1017080000000,Stærevej,0,564,40,0
5697,Bispebjerg,1010532020000,Bispebjerg Parkallé Nordlig,0,730,50,30
5698,Vesterbro-Kongens Enghave,1014238000000,Letlandsgade,0,115,50,0
5218,Brønshøj-Husum,1014304000000,Lillevang,0,62,50,0
5219,Brønshøj-Husum,1010868000000,Broksøvej,0,177,50,0
5702,Valby,1018468000000,Værkstedvej,0,469,50,0
5220,Nørrebro,1014448010000,Lundtoftegade,0,89,50,0
5221,Amager Vest,1012038000000,Fælleddiget,0,299,50,0
5222,Amager Vest,1016916000000,Stjernevej,0,181,50,0
5224,Østerbro,1015872000000,Ringkøbinggade,0,148,50,0
5226,Nørrebro,1017452000000,Tikøbgade,0,130,50,0
5476,Valby,1010368000000,Banevolden,0,709,50,0
5477,Vanløse,1016648000000,Småkær,0,85,50,0
5018,Nørrebro,1015192000000,Nørrebrogade,0,2190,40,0
5021,Østerbro,1013828000000,Koldinggade,0,330,50,0
5022,Valby,1018320000000,Vigerslevvej,0,3836,50,0
5210,Brønshøj-Husum,1013152010000,Hyrdevangen,0,163,50,0
5211,Amager Øst,1011340000000,Drogdensgade,0,182,50,0
5212,Indre By,1012932000000,Hjertensfrydsgade,0,89,40,0
5213,Vanløse,1013456010000,Jydeholmen,0,47,50,0
5214,Indre By,1018100000000,Ved Stranden,0,203,40,0
5215,Valby,1018276000000,Vibeholmen,0,170,50,30
5216,Nørrebro,1017416000000,Thorupsgade,0,44,15,0
5217,Brønshøj-Husum,1013848000000,Kongemarksvej,0,317,50,0
5478,Amager Vest,1013512000000,Kaliforniensvej,0,303,50,30
5480,Østerbro,1018356020000,Willemoesgade,0,43,50,0
5481,Nørrebro,1012032000000,Fyensgade,0,93,50,0
5482,Vanløse,1013588000000,Kastanie Allé,0,283,50,0
5483,Valby,1012088000000,Gammel Jernbanevej,0,445,50,0
5484,Amager Øst,1017856000000,Uplandsgade,0,1376,50,0
5485,Indre By,1015113000000,Nyhavnsbro,0,42,40,0
5486,Brønshøj-Husum,1012912000000,Hirsevej,0,252,50,0
5487,Valby,1013188000000,Højdedraget,0,108,50,0
5488,Amager Vest,1017320000000,Søren Norbys Allé,0,78,50,30
5490,Amager Vest,1012578010000,Hannemanns Allé,0,202,50,0
5699,Nørrebro,1012884000000,Hildursgade,0,185,50,0
5700,Nørrebro,1018476000000,Vævergade,0,97,50,30
5701,Bispebjerg,1010552000000,Bispevej,0,304,50,0
5704,Østerbro,1015020000000,Nordkrog,0,353,50,30
5705,Brønshøj-Husum,1014560010000,Løvetandsvej,0,108,50,30
5706,Valby,1015324000000,Ottiliavej,0,101,50,0
5234,Amager Øst,101423202B000,Lergravsvej,0,55,50,0
4600,Østerbro,1018580020000,Østerbrogade 54-56,0,107,50,0
5708,Brønshøj-Husum,1014360000000,Liselundvej,0,189,50,0
5709,Vesterbro-Kongens Enghave,1014363300000,Liva Weels Plads,0,51,50,0
5710,Østerbro,1013516000000,Kalkbrænderihavnsgade,0,118,50,0
5712,Amager Øst,1017784000000,Tønnesvej,0,282,50,0
5714,Nørrebro,1012748000000,Heinesgade,0,112,50,0
4777,Amager Øst,1018664000000,Ålandsgade,0,231,50,0
4778,Amager Vest,1012528000000,Halfdansgade,0,336,50,0
4779,Brønshøj-Husum,1016704000000,Solrødvej,0,559,50,0
4782,Amager Vest,1013618000000,Kay Fiskers Vej,0,174,50,0
4784,Vanløse,1011456000000,Egemarkevej,0,164,50,0
4786,Østerbro,1014700300000,Melchiors Plads,0,46,50,0
4787,Indre By,1010716000000,Borgergade,0,277,40,0
4788,Østerbro,1013360000000,Jellinggade,0,82,50,0
4789,Vesterbro-Kongens Enghave,1013168000000,Händelsvej,0,410,40,0
4791,Vanløse,1012892030000,Himmerlandsvej,0,49,50,0
4793,Amager Vest,1016092000000,Rødelandsvej,0,169,50,30
5228,Amager Øst,1015992000000,Rubikonvej,0,84,50,0
4780,Brønshøj-Husum,1010014000000,Abildvang,0,262,50,0
5229,Indre By,1010388000000,Bartholinsgade,0,164,40,0
5230,Indre By,1015104000000,Nygade,0,77,15,0
5231,Indre By,1014584000000,Magstræde,0,104,40,0
5232,Vesterbro-Kongens Enghave,1016608000000,Sluseholmen,0,443,50,0
5233,Indre By,1012924310000,Hjalmar Brantings Plads,0,70,40,0
5235,Østerbro,1011704000000,Faksegade,0,198,50,0
5236,Indre By,1015212010000,Nørre Søgade,0,49,50,0
5237,Nørrebro,1010760820000,Borups Allé,715,1542,60,0
5238,Vesterbro-Kongens Enghave,1010364310000,Banegårdspladsen,0,98,50,0
4831,Vanløse,1010172000000,Annebergvej,0,261,50,0
4808,Nørrebro,1010228800000,Arresøgade,222,285,50,0
5239,Indre By,1018204000000,Vesterbrogade,0,2042,50,0
5240,Vanløse,1017412000000,Thorupgård Allé,0,234,50,0
5241,Amager Øst,1011620010000,Engvej,0,34,40,0
5242,Nørrebro,1010086000000,Alleen,0,127,50,0
5492,Amager Øst,1015388000000,Paduavej,0,277,40,0
5493,Valby,1017528300000,Toftegårds Plads,0,153,50,0
5494,Indre By,1015404000000,Palægade,0,156,40,0
5496,Østerbro,1012948000000,Hjortøgade,0,191,40,0
5497,Amager Øst,1010920000000,Brysselgade,0,226,50,0
5498,Bispebjerg,1017880300000,Utterslev Torv,0,150,50,30
5499,Amager Øst,1011880800000,Formosavej,530,581,40,0
5500,Bispebjerg,1013760000000,Klokkerhøjen,0,143,50,30
5502,Østerbro,1012060000000,Fåborggade,0,127,50,0
5503,Bispebjerg,1012390000000,Gråspurvevej,0,287,0,0
5504,Indre By,1014940000000,Nansensgade,0,628,30,0
5505,Amager Vest,1013544000000,Kanadavej,0,312,50,30
5507,Amager Øst,1018544040000,Øresundsvej,0,77,50,0
5280,Østerbro,1012752000000,Heisesgade,0,55,40,0
5508,Amager Øst,1015424000000,Parmagade,0,500,50,0
5509,Amager Øst,1014216000000,Lemberggade,0,288,50,0
4829,Amager Øst,1015224000000,Obdams  Allé,0,225,50,30
5286,Nørrebro,1017336040000,Tagensvej,0,55,50,0
4832,Amager Øst,1012288030000,Greisvej,0,416,40,0
4833,Amager Vest,1015824000000,Reykjaviksgade,0,86,50,0
4835,Vanløse,1016912000000,Stilledal,0,220,50,0
4837,Vesterbro-Kongens Enghave,1011518000000,Elværksvej,0,626,50,0
4838,Brønshøj-Husum,1017816000000,Uggerløsevej,0,196,50,0
4839,Bispebjerg,1012360030000,Grønnemose Allé,0,117,50,0
4840,Vesterbro-Kongens Enghave,1016814000000,Staldgade,0,358,50,0
4843,Østerbro,1015508000000,Petersborgvej,0,80,50,0
4844,Indre By,1017592000000,Torvegade,0,728,50,0
4845,Østerbro,1018292000000,Viborggade,0,578,50,0
4841,Indre By,1012548000000,Hambrosgade,0,268,40,0
4830,Vesterbro-Kongens Enghave,1012716000000,Hedebygade,0,202,40,0
4795,Amager Vest,1018376000000,Windsorvej,0,523,50,30
4796,Vesterbro-Kongens Enghave,1017444800000,Tietgensgade,411,495,50,0
4797,Østerbro,1017644010000,Trianglen,0,88,50,0
4799,Valby,1010348000000,Bandholmvej,0,146,50,30
4800,Amager Vest,1012052040000,Følfodvej,0,68,50,0
4802,Brønshøj-Husum,1011380000000,Dybekær,0,261,50,0
3890,Valby,1016772000000,Spiræavej,0,29,50,0
4803,Brønshøj-Husum,1014308000000,Lilliendalsvej,0,262,50,0
4804,Amager Øst,1017176000000,Svend Vonveds Vej,0,229,40,0
4805,Vanløse,1016099510000,Rødkilde Plads,0,246,50,0
4806,Vesterbro-Kongens Enghave,1017700000000,Tullinsgade,0,144,50,0
4807,Vesterbro-Kongens Enghave,1011088000000,Carstensgade,0,255,15,0
4809,Indre By,1016136000000,Rørholmsgade,0,236,40,0
4810,Indre By,1016956000000,Store Regnegade,0,132,40,0
4811,Bispebjerg,1011544050000,Emdrupvej,0,160,50,0
5244,Vanløse,1017556000000,Torbenfeldtvej,0,321,50,0
5245,Østerbro,1013000000000,Holstebrogade,0,135,50,0
5246,Vanløse,1010992000000,Byhøjen,0,191,50,0
5248,Amager Øst,1016188000000,Saltholmsvej,0,147,50,0
3895,Amager Vest,1012320000000,Grønagervej,0,420,50,30
4798,Indre By,1011916000000,Fredericiagade,0,758,40,0
5249,Amager Øst,1015124000000,Nyrnberggade,0,490,50,0
5250,Amager Øst,1010120000000,Amager Strandvej,0,2974,50,0
5251,Vesterbro-Kongens Enghave,1017492000000,Tjæregade,0,185,50,0
5252,Vanløse,1015760000000,Rebildvej,0,600,50,0
5253,Østerbro,1016040800000,Ryesgade,434,1299,40,30
5254,Nørrebro,1015236000000,Odins Tværgade,0,69,50,0
5277,Nørrebro,1014488000000,Lynæsgade,0,49,50,0
5283,Østerbro,1016072000000,Ryvangs Allé,0,1659,60,0
5284,Vanløse,1010800000000,Bratskovvej,0,459,50,30
5285,Østerbro,1016396020000,Sionsgade,0,90,50,0
5287,Amager Vest,1010104000000,Amager Boulevard,0,1296,50,0
5288,Vanløse,1014332000000,Lindehøjen,0,158,50,0
3896,Brønshøj-Husum,1016028050000,Ruten,0,89,50,30
5278,Amager Øst,1013426000000,Jorisvej,0,355,50,40
3820,Vanløse,1010512000000,Birkholmvej,0,235,50,0
3821,Indre By,1015112000000,Nyhavn,0,416,40,0
3824,Østerbro,1016268310000,Sankt Kjelds Plads,0,81,50,0
3825,Amager Øst,1013884000000,Kong Volmers Vej,0,122,50,0
3827,Indre By,1010464000000,Bergensgade,0,200,50,0
3829,Østerbro,1013610010000,Kattegatvej,0,268,50,0
3830,Østerbro,1013032000000,Horsensgade,0,122,50,0
4337,Østerbro,1018500000000,Æbeløgade,0,313,40,0
4339,Bispebjerg,1011443000000,Efterslægtsvej,0,197,50,30
4340,Vesterbro-Kongens Enghave,1011960000000,Frederiksstadsgade,0,193,50,30
4342,Vesterbro-Kongens Enghave,1013876000000,Kongshøjgade,0,84,50,0
4344,Østerbro,1015348010000,Ourøgade,0,53,40,0
4345,Østerbro,1014404000000,H.C. Lumbyes Gade,0,55,40,0
4347,Bispebjerg,1014528000000,Lærkevej,0,254,40,0
4348,Vanløse,1015880000000,Risagervej,0,205,50,0
4352,Nørrebro,1016508000000,Skotterupgade,0,237,50,0
4349,Amager Vest,1017420000000,Thorvald Borgs Gade,0,214,50,0
3823,Indre By,1014788800000,Mitchellsgade,168,283,40,0
4338,Indre By,1012900000000,Hindegade,0,112,50,0
3822,Vesterbro-Kongens Enghave,1011588300000,Enghave Plads,0,218,50,0
4386,Amager Vest,1012448000000,Gyldenlakvej,0,513,50,0
4388,Indre By,1010832000000,Bremerholm,0,282,40,0
4389,Østerbro,1013332000000,Jagtvej,0,833,50,0
4391,Indre By,1014352000000,Linnésgade,0,220,50,30
4392,Østerbro,1015908000000,Rosbæksvej,0,420,40,0
4393,Brønshøj-Husum,1015056000000,Nordrupvej,0,364,50,0
4395,Østerbro,1011684000000,Esthersvej,0,442,50,0
4396,Vesterbro-Kongens Enghave,1017888010000,Wagnersvej,0,162,40,30
4398,Amager Vest,1010119800000,Amagermotorvejen,61501,62294,70,0
4399,Valby,1010180000000,Annexstræde,0,85,50,30
3887,Vanløse,1011040000000,Børglumvej,0,380,50,0
3888,Nørrebro,1012852300000,Herman Triers Plads,0,116,0,0
3889,Indre By,1017096000000,Suensonsgade,0,367,40,0
3891,Valby,1010136000000,Amalie Skrams Allé,0,399,50,0
3892,Bispebjerg,1019802000000,Frederikssundsvejtunnelen,3891,4828,70,0
3893,Vanløse,1014610000000,Mandelvej,0,139,50,0
3894,Indre By,1015140300000,Nytorv,0,92,40,0
3897,Indre By,1010204000000,Arendalsgade,0,186,50,0
3898,Valby,1013706000000,Kirsten Walthers Vej,0,183,50,0
3904,Brønshøj-Husum,1010944000000,Brønshøjvej,0,612,50,0
3903,Bispebjerg,1017552000000,Tonemestervej,0,145,50,0
3832,Indre By,1014076000000,Købmagergade,0,514,15,0
4085,Valby,1014612000000,Mansasvej,0,247,50,0
4086,Amager Vest,1018090000000,Ved Slusen,0,766,50,0
4087,Amager Øst,1011160310000,Christmas Møllers Plads,0,34,50,0
4088,Indre By,1010648300000,Bodenhoffs Plads,0,173,40,30
4089,Bispebjerg,1011228000000,Dalmosevej,0,389,50,30
4090,Bispebjerg,1014120000000,Landsdommervej,0,262,50,0
4091,Amager Øst,1013356000000,Javavej,0,262,40,0
4092,Nørrebro,1013040310000,Hothers Plads,0,187,50,30
4093,Amager Øst,1015600000000,Prins Buris Vej,0,114,40,0
4094,Østerbro,1017052000000,Stubbeløbgade,0,190,50,0
4095,Vesterbro-Kongens Enghave,1016224000000,Sankelmarksgade,0,198,50,0
4096,Vesterbro-Kongens Enghave,1015996800000,Rubinsteinsvej,141,321,40,0
4354,Amager Øst,1014368000000,Livornovej,0,267,40,0
3902,Indre By,1011676000000,Esplanaden,0,500,40,0
4401,Vanløse,1012916000000,Hirtshalsvej,0,91,50,0
4402,Indre By,1012924320000,Hjalmar Brantings Plads,0,68,40,0
4403,Valby,1010616000000,Blushøjvej,0,472,50,0
4404,Vanløse,1012892000000,Himmerlandsvej,0,291,50,0
4406,Valby,1017932000000,Valgårdsvej,0,154,50,0
4408,Brønshøj-Husum,1011280000000,Degnemose Allé,0,141,50,0
4409,Indre By,1012991000000,Holmens Bro,0,36,50,0
4417,Amager Vest,1011632000000,Erantisvej,0,316,50,0
4410,Østerbro,1013660000000,Kildevænget,0,115,50,0
4411,Vanløse,1011510300000,Elna Munchs Plads,0,82,50,0
4412,Indre By,1011128310000,Christiansborg Slotsplads,0,88,50,0
4413,Bispebjerg,1014692000000,Mejsevænget,0,115,40,0
4414,Nørrebro,1017772000000,Tømrergade,0,111,50,30
4415,Indre By,1018108000000,Ved Vesterport,0,218,50,0
4418,Amager Øst,1015684000000,Raffinaderivej,0,769,50,0
4419,Valby,1014932060000,Nakskovvej,0,67,50,30
4420,Amager Øst,1011032000000,Bøhmensgade,0,180,50,0
4400,Nørrebro,1013440020000,Julius Bloms Gade,0,36,50,40
4594,Indre By,1016620000000,Slutterigade,0,53,15,0
4595,Indre By,1010872000000,Brolæggerstræde,0,128,40,0
4596,Vanløse,1010016000000,Abrikosvej,0,144,50,30
4597,Brønshøj-Husum,1013096000000,Husumvej,0,1466,50,0
4598,Vesterbro-Kongens Enghave,1017355000000,Teglholm Tværvej,0,169,50,0
4599,Indre By,1014292010000,Lille Strandstræde,0,27,40,0
4602,Bispebjerg,1010532010000,Bispebjerg Parkallé Sydlig,0,717,50,30
4603,Østerbro,1018164000000,Venøgade,0,274,40,0
4606,Bispebjerg,1015476010000,Perlestikkervej,0,141,50,30
4607,Amager Øst,1011304000000,Dirchsvej,0,77,50,0
3905,Amager Øst,1014616000000,Mantuavej,0,272,40,0
3907,Nørrebro,1015564000000,Poppelgade,0,92,50,0
3908,Valby,1017686000000,Tudsemindevej,0,387,50,0
3911,Valby,1010904000000,Bryggerivej,0,178,50,0
3912,Bispebjerg,1016492000000,Skoleholdervej,0,954,50,30
3913,Vanløse,1011412000000,Dønnerupvej,0,148,50,0
3914,Vanløse,1012576000000,Hanebred,0,282,50,0
3915,Amager Øst,1018184000000,Veronavej,0,270,40,0
3917,Vanløse,1015732000000,Raunstrupvej,0,159,50,0
3918,Amager Vest,1015608000000,Prinsesse Christines Vej,0,261,50,30
4097,Amager Øst,1014032000000,Kvintus Allé,0,149,40,0
4099,Østerbro,1017464000000,Tingskiftevej,0,114,40,0
4100,Vanløse,1011644000000,Eriksholmvej,0,390,50,0
4101,Indre By,1012116310000,Gammeltorv,0,40,15,0
4102,Valby,1017600000000,Torveporten,0,189,50,0
4104,Amager Øst,1018088000000,Ved Skansen,0,64,50,0
4105,Vesterbro-Kongens Enghave,1010728000000,Borgmester Christiansens Gade,0,82,50,0
4106,Amager Vest,1012196000000,Geysers Allé,0,141,50,30
4107,Brønshøj-Husum,1018380000000,Vingegavl,0,140,50,30
4108,Brønshøj-Husum,1016468000000,Skippingevej,0,227,50,0
4109,Amager Vest,1015386000000,Oxford Have,0,188,50,0
4612,Indre By,1014608000000,Mandalsgade,0,79,50,0
4110,Østerbro,1016004000000,Rudolph Berghs Gade,0,267,50,30
4113,Indre By,1014516000000,Læderstræde,0,184,15,0
4114,Amager Øst,1011732010000,Fehmernsgade,0,9,50,0
4115,Vesterbro-Kongens Enghave,1017340000000,Tartinisvej,0,209,40,0
4111,Amager Vest,1014652000000,Markskiftevej,0,109,50,0
4423,Indre By,1013620000000,Kejsergade,0,39,40,0
4424,Vanløse,1012012000000,Fuglagervej,0,370,50,0
4425,Nørrebro,1012552000000,Hamletsgade,0,405,50,0
4426,Amager Øst,1015536000000,Pindosvej,0,287,50,30
4427,Østerbro,1011720000000,Fanøgade,0,176,40,30
4428,Brønshøj-Husum,1017516000000,Toftagervej,0,436,50,0
3923,Valby,1015936000000,Rosenholms Allé,0,418,50,0
4283,Amager Vest,1017724000000,Tværagervej,0,125,50,0
4429,Østerbro,1018452000000,Vordingborggade,0,808,50,0
4431,Indre By,1018612040000,Øster Voldgade,0,48,40,0
4432,Indre By,1016236000000,Sankt Gertruds Stræde,0,86,40,0
4435,Østerbro,1012292000000,Grenågade,0,156,50,0
4433,Brønshøj-Husum,1012140000000,Gaunøvej,0,310,50,0
4434,Østerbro,1017008050000,Strandvænget,0,243,0,0
4608,Brønshøj-Husum,1012068000000,Gadelandet,0,659,50,0
4609,Vesterbro-Kongens Enghave,1014392000000,Louis Pios Gade,0,278,40,30
4614,Østerbro,1017124020000,Sundkrogsgade,0,64,0,0
4616,Østerbro,1010756000000,Borthigsgade,0,280,50,0
4619,Indre By,1012570000000,Hammershøis Kaj,0,301,0,0
4620,Amager Øst,1014952000000,Neapelvej,0,118,40,30
4621,Brønshøj-Husum,1018464000000,Vængeleddet,0,153,50,0
4622,Bispebjerg,101076081A000,Borups Allé,0,110,50,0
4623,Vesterbro-Kongens Enghave,1011518030000,Elværksvej,0,64,50,0
3919,Amager Vest,1013904000000,Kornblomstvej,0,121,50,0
3920,Bispebjerg,1014908000000,Møntmestervej,0,351,50,30
3921,Nørrebro,1014996000000,Nivågade,0,58,50,0
3922,Bispebjerg,1012000000000,Fruebjergvej,0,263,50,0
3924,Vanløse,1010760010000,Borups Allé,0,58,50,0
3925,Vesterbro-Kongens Enghave,1012712800000,Haydnsvej,65,192,40,0
3926,Vesterbro-Kongens Enghave,1018008020000,Vasbygade,0,261,50,0
3927,Bispebjerg,1016532000000,Skovstjernevej,0,206,50,30
3928,Vesterbro-Kongens Enghave,1013312020000,Istedgade,0,46,50,0
3929,Indre By,1017656000000,Trondhjemsgade,0,244,50,0
3930,Indre By,1010264000000,Asylgade,0,77,40,0
3931,Bispebjerg,1010676000000,Bogtrykkervej,0,112,50,0
3932,Amager Vest,1013617300000,Kay Fiskers Plads,0,164,50,0
3933,Nørrebro,1016024310000,Rungsted Plads,0,131,50,0
3934,Nørrebro,1011904000000,Fredensborggade,0,107,50,0
3935,Indre By,1018400000000,Visbygade,0,136,40,0
3936,Amager Vest,1012728000000,Hegningen,0,243,50,0
4116,Nørrebro,1011680000000,Esromgade,0,258,50,0
4117,Amager Øst,1016016000000,Rumæniensgade,0,135,50,0
4119,Amager Vest,1015460000000,Peder Skrivers Sti,0,191,50,0
4120,Valby,1013216000000,Højsagervej,0,138,50,0
4123,Vesterbro-Kongens Enghave,1010424000000,Beethovensvej,0,137,40,30
4125,Østerbro,1016040000000,Ryesgade,0,135,40,0
4127,Valby,1010724000000,Borghaven,0,31,40,0
4128,Brønshøj-Husum,1012864000000,Herslevvej,0,145,50,0
4129,Østerbro,1014152000000,Langesund,0,151,40,0
4436,Indre By,1012452000000,Gyldenløvesgade,16,476,50,0
4438,Vanløse,1011384000000,Dybendalsvej,0,484,50,0
4439,Amager Vest,1016326000000,Selinevej,0,3407,50,0
4440,Vesterbro-Kongens Enghave,1017216020000,Sydhavns Plads,0,62,0,0
4442,Amager Øst,1015568000000,Poppelrækken,0,98,50,0
4443,Vanløse,1014656000000,Markvej,0,45,50,0
4444,Vesterbro-Kongens Enghave,1016860000000,Stenderupgade,0,133,50,0
4446,Brønshøj-Husum,1011572000000,Engelholmvej,0,87,50,0
4447,Vesterbro-Kongens Enghave,1013224000000,Høkerboderne,0,116,50,0
