Køn,Alder,Dødsårsag,År,Antal
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,1996,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,1997,1
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,1998,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,1999,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,2000,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,2001,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,2002,1
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,2003,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,2004,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,2005,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,2006,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,2007,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,2008,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,2009,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,2010,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,2011,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,2012,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,2013,0
Mænd,0 år,Ondartet svulst i  lymfatisk/bloddannende væv,2014,0
Mænd,0 år,Godart svulst og af uspecificeret natur,1982,0
Mænd,0 år,Godart svulst og af uspecificeret natur,1983,2
Mænd,0 år,Godart svulst og af uspecificeret natur,1984,0
Mænd,0 år,Godart svulst og af uspecificeret natur,1985,1
Mænd,0 år,Godart svulst og af uspecificeret natur,1986,0
Mænd,0 år,Godart svulst og af uspecificeret natur,1987,0
Mænd,0 år,Godart svulst og af uspecificeret natur,1988,0
Mænd,0 år,Godart svulst og af uspecificeret natur,1989,1
Mænd,0 år,Godart svulst og af uspecificeret natur,1990,0
Mænd,0 år,Godart svulst og af uspecificeret natur,1991,1
Mænd,0 år,Godart svulst og af uspecificeret natur,1992,1
Mænd,0 år,Godart svulst og af uspecificeret natur,1993,0
Mænd,0 år,Godart svulst og af uspecificeret natur,1994,1
Mænd,0 år,Godart svulst og af uspecificeret natur,1995,1
Mænd,0 år,Godart svulst og af uspecificeret natur,1996,0
Mænd,0 år,Godart svulst og af uspecificeret natur,1997,1
Mænd,0 år,Godart svulst og af uspecificeret natur,1998,0
Mænd,0 år,Godart svulst og af uspecificeret natur,1999,0
Mænd,0 år,Godart svulst og af uspecificeret natur,2000,1
Mænd,0 år,Godart svulst og af uspecificeret natur,2001,3
Mænd,0 år,Godart svulst og af uspecificeret natur,2002,0
Mænd,0 år,Godart svulst og af uspecificeret natur,2003,1
Mænd,0 år,Godart svulst og af uspecificeret natur,2004,1
Mænd,0 år,Godart svulst og af uspecificeret natur,2005,1
Mænd,0 år,Godart svulst og af uspecificeret natur,2006,0
Mænd,0 år,Godart svulst og af uspecificeret natur,2007,1
Mænd,0 år,Godart svulst og af uspecificeret natur,2008,1
Mænd,0 år,Godart svulst og af uspecificeret natur,2009,0
Mænd,0 år,Godart svulst og af uspecificeret natur,2010,0
Mænd,0 år,Godart svulst og af uspecificeret natur,2011,0
Mænd,0 år,Godart svulst og af uspecificeret natur,2012,0
Mænd,0 år,Godart svulst og af uspecificeret natur,2013,0
Mænd,0 år,Godart svulst og af uspecificeret natur,2014,0
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1982,0
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1983,1
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1984,0
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1985,2
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1986,1
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1987,4
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1988,1
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1989,4
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1990,6
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1991,2
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1992,3
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1993,2
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1994,1
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1995,2
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1996,7
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1997,5
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1998,3
Mænd,0 år,"Endokrine lidelser, mangelsygdom",1999,3
Mænd,0 år,"Endokrine lidelser, mangelsygdom",2000,7
Mænd,0 år,"Endokrine lidelser, mangelsygdom",2001,4
Mænd,0 år,"Endokrine lidelser, mangelsygdom",2002,3
Mænd,0 år,"Endokrine lidelser, mangelsygdom",2003,5
Mænd,0 år,"Endokrine lidelser, mangelsygdom",2004,4
Mænd,0 år,"Endokrine lidelser, mangelsygdom",2005,3
Mænd,0 år,"Endokrine lidelser, mangelsygdom",2006,4
Mænd,0 år,"Endokrine lidelser, mangelsygdom",2007,3
Mænd,0 år,"Endokrine lidelser, mangelsygdom",2008,4
Mænd,0 år,"Endokrine lidelser, mangelsygdom",2009,2
Mænd,0 år,"Endokrine lidelser, mangelsygdom",2010,0
Mænd,0 år,"Endokrine lidelser, mangelsygdom",2011,3
Mænd,0 år,"Endokrine lidelser, mangelsygdom",2012,0
Mænd,0 år,"Endokrine lidelser, mangelsygdom",2013,2
Mænd,0 år,"Endokrine lidelser, mangelsygdom",2014,3
Mænd,0 år,Sukkersyge,1982,0
Mænd,0 år,Sukkersyge,1983,0
Mænd,0 år,Sukkersyge,1984,0
Mænd,0 år,Sukkersyge,1985,0
Mænd,0 år,Sukkersyge,1986,0
Mænd,0 år,Sukkersyge,1987,0
Mænd,0 år,Sukkersyge,1988,0
Mænd,0 år,Sukkersyge,1989,0
Mænd,0 år,Sukkersyge,1990,1
Mænd,0 år,Sukkersyge,1991,0
Mænd,0 år,Sukkersyge,1992,0
Mænd,0 år,Sukkersyge,1993,0
Mænd,0 år,Sukkersyge,1994,0
Mænd,0 år,Sukkersyge,1995,0
Mænd,0 år,Sukkersyge,1996,0
Mænd,0 år,Sukkersyge,1997,0
Mænd,0 år,Sukkersyge,1998,0
Mænd,0 år,Sukkersyge,1999,0
Mænd,0 år,Sukkersyge,2000,0
Mænd,0 år,Sukkersyge,2001,0
Mænd,0 år,Sukkersyge,2002,0
Mænd,0 år,Sukkersyge,2003,0
Mænd,0 år,Sukkersyge,2004,0
Mænd,0 år,Sukkersyge,2005,0
Mænd,0 år,Sukkersyge,2006,0
Mænd,0 år,Sukkersyge,2007,0
Mænd,0 år,Sukkersyge,2008,0
Mænd,0 år,Sukkersyge,2009,0
Mænd,0 år,Sukkersyge,2010,0
Mænd,0 år,Sukkersyge,2011,0
Mænd,0 år,Sukkersyge,2012,0
Mænd,0 år,Sukkersyge,2013,0
Mænd,0 år,Sukkersyge,2014,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,1982,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,1983,2
Mænd,0 år,Sygdomme i blod/bloddannende organ,1984,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,1985,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,1986,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,1987,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,1988,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,1989,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,1990,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,1991,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,1992,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,1993,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,1994,1
Mænd,0 år,Sygdomme i blod/bloddannende organ,1995,1
Mænd,0 år,Sygdomme i blod/bloddannende organ,1996,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,1997,1
Mænd,0 år,Sygdomme i blod/bloddannende organ,1998,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,1999,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,2000,1
Mænd,0 år,Sygdomme i blod/bloddannende organ,2001,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,2002,1
Mænd,0 år,Sygdomme i blod/bloddannende organ,2003,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,2004,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,2005,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,2006,1
Mænd,0 år,Sygdomme i blod/bloddannende organ,2007,1
Mænd,0 år,Sygdomme i blod/bloddannende organ,2008,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,2009,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,2010,0
Mænd,0 år,Sygdomme i blod/bloddannende organ,2011,1
Mænd,0 år,Sygdomme i blod/bloddannende organ,2012,1
Mænd,0 år,Sygdomme i blod/bloddannende organ,2013,1
Mænd,0 år,Sygdomme i blod/bloddannende organ,2014,2
Mænd,0 år,Mentale lidelser,1982,0
Mænd,0 år,Mentale lidelser,1983,0
Mænd,0 år,Mentale lidelser,1984,0
Mænd,0 år,Mentale lidelser,1985,0
Mænd,0 år,Mentale lidelser,1986,0
Mænd,0 år,Mentale lidelser,1987,0
Mænd,0 år,Mentale lidelser,1988,0
Mænd,0 år,Mentale lidelser,1989,0
Mænd,0 år,Mentale lidelser,1990,0
Mænd,0 år,Mentale lidelser,1991,0
Mænd,0 år,Mentale lidelser,1992,0
Mænd,0 år,Mentale lidelser,1993,0
Mænd,0 år,Mentale lidelser,1994,0
Mænd,0 år,Mentale lidelser,1995,0
Mænd,0 år,Mentale lidelser,1996,0
Mænd,0 år,Mentale lidelser,1997,0
Mænd,0 år,Mentale lidelser,1998,0
Mænd,0 år,Mentale lidelser,1999,0
Mænd,0 år,Mentale lidelser,2000,0
Mænd,0 år,Mentale lidelser,2001,0
Mænd,0 år,Mentale lidelser,2002,0
Mænd,0 år,Mentale lidelser,2003,0
Mænd,0 år,Mentale lidelser,2004,0
Mænd,0 år,Mentale lidelser,2005,0
Mænd,0 år,Mentale lidelser,2006,0
Mænd,0 år,Mentale lidelser,2007,0
Mænd,0 år,Mentale lidelser,2008,0
Mænd,0 år,Mentale lidelser,2009,0
Mænd,0 år,Mentale lidelser,2010,0
Mænd,0 år,Mentale lidelser,2011,0
Mænd,0 år,Mentale lidelser,2012,0
Mænd,0 år,Mentale lidelser,2013,0
Mænd,0 år,Mentale lidelser,2014,0
Mænd,0 år,Hjernehindebetændelse,1982,5
Mænd,0 år,Hjernehindebetændelse,1983,3
Mænd,0 år,Hjernehindebetændelse,1984,0
Mænd,0 år,Hjernehindebetændelse,1985,2
Mænd,0 år,Hjernehindebetændelse,1986,3
Mænd,0 år,Hjernehindebetændelse,1987,2
Mænd,0 år,Hjernehindebetændelse,1988,1
Mænd,0 år,Hjernehindebetændelse,1989,3
Mænd,0 år,Hjernehindebetændelse,1990,1
Mænd,0 år,Hjernehindebetændelse,1991,1
Mænd,0 år,Hjernehindebetændelse,1992,6
Mænd,0 år,Hjernehindebetændelse,1993,2
Mænd,0 år,Hjernehindebetændelse,1994,1
Mænd,0 år,Hjernehindebetændelse,1995,1
Mænd,0 år,Hjernehindebetændelse,1996,1
Mænd,0 år,Hjernehindebetændelse,1997,0
Mænd,0 år,Hjernehindebetændelse,1998,0
Mænd,0 år,Hjernehindebetændelse,1999,1
Mænd,0 år,Hjernehindebetændelse,2000,0
Mænd,0 år,Hjernehindebetændelse,2001,0
Mænd,0 år,Hjernehindebetændelse,2002,1
Mænd,0 år,Hjernehindebetændelse,2003,1
Mænd,0 år,Hjernehindebetændelse,2004,0
Mænd,0 år,Hjernehindebetændelse,2005,1
Mænd,0 år,Hjernehindebetændelse,2006,2
Mænd,0 år,Hjernehindebetændelse,2007,0
Mænd,0 år,Hjernehindebetændelse,2008,1
Mænd,0 år,Hjernehindebetændelse,2009,1
Mænd,0 år,Hjernehindebetændelse,2010,0
Mænd,0 år,Hjernehindebetændelse,2011,0
Mænd,0 år,Hjernehindebetændelse,2012,0
Mænd,0 år,Hjernehindebetændelse,2013,0
Mænd,0 år,Hjernehindebetændelse,2014,0
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1982,2
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1983,1
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1984,2
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1985,2
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1986,3
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1987,3
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1988,4
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1989,1
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1990,3
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1991,5
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1992,3
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1993,3
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1994,4
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1995,4
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1996,3
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1997,1
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1998,2
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,1999,3
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,2000,2
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,2001,4
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,2002,4
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,2003,8
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,2004,3
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,2005,1
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,2006,0
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,2007,4
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,2008,2
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,2009,2
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,2010,2
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,2011,0
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,2012,3
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,2013,2
Mænd,0 år,Sygdomme i nervesystem og sanseorgan,2014,3
Mænd,0 år,Gigtfeber og følgetilstande,1982,0
Mænd,0 år,Gigtfeber og følgetilstande,1983,0
Mænd,0 år,Gigtfeber og følgetilstande,1984,0
Mænd,0 år,Gigtfeber og følgetilstande,1985,0
Mænd,0 år,Gigtfeber og følgetilstande,1986,0
Mænd,0 år,Gigtfeber og følgetilstande,1987,0
Mænd,0 år,Gigtfeber og følgetilstande,1988,0
Mænd,0 år,Gigtfeber og følgetilstande,1989,0
Mænd,0 år,Gigtfeber og følgetilstande,1990,0
Mænd,0 år,Gigtfeber og følgetilstande,1991,0
Mænd,0 år,Gigtfeber og følgetilstande,1992,0
Mænd,0 år,Gigtfeber og følgetilstande,1993,0
Mænd,0 år,Gigtfeber og følgetilstande,1994,0
Mænd,0 år,Gigtfeber og følgetilstande,1995,0
Mænd,0 år,Gigtfeber og følgetilstande,1996,0
Mænd,0 år,Gigtfeber og følgetilstande,1997,0
Mænd,0 år,Gigtfeber og følgetilstande,1998,0
Mænd,0 år,Gigtfeber og følgetilstande,1999,1
Mænd,0 år,Gigtfeber og følgetilstande,2000,0
Mænd,0 år,Gigtfeber og følgetilstande,2001,0
Mænd,0 år,Gigtfeber og følgetilstande,2002,0
Mænd,0 år,Gigtfeber og følgetilstande,2003,0
Mænd,0 år,Gigtfeber og følgetilstande,2004,0
Mænd,0 år,Gigtfeber og følgetilstande,2005,1
Mænd,0 år,Gigtfeber og følgetilstande,2006,0
Mænd,0 år,Gigtfeber og følgetilstande,2007,0
Mænd,0 år,Gigtfeber og følgetilstande,2008,0
Mænd,0 år,Gigtfeber og følgetilstande,2009,0
Mænd,0 år,Gigtfeber og følgetilstande,2010,0
Mænd,0 år,Gigtfeber og følgetilstande,2011,0
Mænd,0 år,Gigtfeber og følgetilstande,2012,0
Mænd,0 år,Gigtfeber og følgetilstande,2013,0
Mænd,0 år,Gigtfeber og følgetilstande,2014,0
Mænd,0 år,Blodtryksforhøjelse,1982,0
Mænd,0 år,Blodtryksforhøjelse,1983,0
Mænd,0 år,Blodtryksforhøjelse,1984,0
Mænd,0 år,Blodtryksforhøjelse,1985,0
Mænd,0 år,Blodtryksforhøjelse,1986,0
Mænd,0 år,Blodtryksforhøjelse,1987,0
Mænd,0 år,Blodtryksforhøjelse,1988,0
Mænd,0 år,Blodtryksforhøjelse,1989,0
Mænd,0 år,Blodtryksforhøjelse,1990,0
Mænd,0 år,Blodtryksforhøjelse,1991,0
Mænd,0 år,Blodtryksforhøjelse,1992,0
Mænd,0 år,Blodtryksforhøjelse,1993,0
Mænd,0 år,Blodtryksforhøjelse,1994,0
Mænd,0 år,Blodtryksforhøjelse,1995,0
Mænd,0 år,Blodtryksforhøjelse,1996,0
Mænd,0 år,Blodtryksforhøjelse,1997,0
Mænd,0 år,Blodtryksforhøjelse,1998,0
Mænd,0 år,Blodtryksforhøjelse,1999,0
Mænd,0 år,Blodtryksforhøjelse,2000,0
Mænd,0 år,Blodtryksforhøjelse,2001,0
Mænd,0 år,Blodtryksforhøjelse,2002,0
Mænd,0 år,Blodtryksforhøjelse,2003,0
Mænd,0 år,Blodtryksforhøjelse,2004,0
Mænd,0 år,Blodtryksforhøjelse,2005,0
Mænd,0 år,Blodtryksforhøjelse,2006,0
Mænd,0 år,Blodtryksforhøjelse,2007,0
Mænd,0 år,Blodtryksforhøjelse,2008,0
Mænd,0 år,Blodtryksforhøjelse,2009,0
Mænd,0 år,Blodtryksforhøjelse,2010,0
Mænd,0 år,Blodtryksforhøjelse,2011,0
Mænd,0 år,Blodtryksforhøjelse,2012,0
Mænd,0 år,Blodtryksforhøjelse,2013,0
Mænd,0 år,Blodtryksforhøjelse,2014,0
Mænd,0 år,Iskæmiske hjertesygdomme,1982,0
Mænd,0 år,Iskæmiske hjertesygdomme,1983,0
Mænd,0 år,Iskæmiske hjertesygdomme,1984,0
Mænd,0 år,Iskæmiske hjertesygdomme,1985,0
Mænd,0 år,Iskæmiske hjertesygdomme,1986,0
Mænd,0 år,Iskæmiske hjertesygdomme,1987,0
Mænd,0 år,Iskæmiske hjertesygdomme,1988,0
Mænd,0 år,Iskæmiske hjertesygdomme,1989,0
Mænd,0 år,Iskæmiske hjertesygdomme,1990,0
Mænd,0 år,Iskæmiske hjertesygdomme,1991,0
Mænd,0 år,Iskæmiske hjertesygdomme,1992,0
Mænd,0 år,Iskæmiske hjertesygdomme,1993,0
Mænd,0 år,Iskæmiske hjertesygdomme,1994,0
Mænd,0 år,Iskæmiske hjertesygdomme,1995,0
Mænd,0 år,Iskæmiske hjertesygdomme,1996,0
Mænd,0 år,Iskæmiske hjertesygdomme,1997,0
Mænd,0 år,Iskæmiske hjertesygdomme,1998,0
Mænd,0 år,Iskæmiske hjertesygdomme,1999,0
Mænd,0 år,Iskæmiske hjertesygdomme,2000,0
Mænd,0 år,Iskæmiske hjertesygdomme,2001,0
Mænd,0 år,Iskæmiske hjertesygdomme,2002,0
Mænd,0 år,Iskæmiske hjertesygdomme,2003,0
Mænd,0 år,Iskæmiske hjertesygdomme,2004,0
Mænd,0 år,Iskæmiske hjertesygdomme,2005,0
Mænd,0 år,Iskæmiske hjertesygdomme,2006,0
Mænd,0 år,Iskæmiske hjertesygdomme,2007,0
Mænd,0 år,Iskæmiske hjertesygdomme,2008,0
Mænd,0 år,Iskæmiske hjertesygdomme,2009,0
Mænd,0 år,Iskæmiske hjertesygdomme,2010,0
Mænd,0 år,Iskæmiske hjertesygdomme,2011,0
Mænd,0 år,Iskæmiske hjertesygdomme,2012,1
Mænd,0 år,Iskæmiske hjertesygdomme,2013,0
Mænd,0 år,Iskæmiske hjertesygdomme,2014,0
Mænd,0 år,Andre hjertesygdomme,1982,0
Mænd,0 år,Andre hjertesygdomme,1983,0
Mænd,0 år,Andre hjertesygdomme,1984,0
Mænd,0 år,Andre hjertesygdomme,1985,0
Mænd,0 år,Andre hjertesygdomme,1986,2
Mænd,0 år,Andre hjertesygdomme,1987,1
Mænd,0 år,Andre hjertesygdomme,1988,0
Mænd,0 år,Andre hjertesygdomme,1989,0
Mænd,0 år,Andre hjertesygdomme,1990,0
Mænd,0 år,Andre hjertesygdomme,1991,1
Mænd,0 år,Andre hjertesygdomme,1992,0
Mænd,0 år,Andre hjertesygdomme,1993,1
Mænd,0 år,Andre hjertesygdomme,1994,0
Mænd,0 år,Andre hjertesygdomme,1995,0
Mænd,0 år,Andre hjertesygdomme,1996,0
Mænd,0 år,Andre hjertesygdomme,1997,0
Mænd,0 år,Andre hjertesygdomme,1998,1
Mænd,0 år,Andre hjertesygdomme,1999,1
Mænd,0 år,Andre hjertesygdomme,2000,0
Mænd,0 år,Andre hjertesygdomme,2001,0
Mænd,0 år,Andre hjertesygdomme,2002,1
Mænd,0 år,Andre hjertesygdomme,2003,0
Mænd,0 år,Andre hjertesygdomme,2004,1
Mænd,0 år,Andre hjertesygdomme,2005,1
Mænd,0 år,Andre hjertesygdomme,2006,0
Mænd,0 år,Andre hjertesygdomme,2007,4
Mænd,0 år,Andre hjertesygdomme,2008,0
Mænd,0 år,Andre hjertesygdomme,2009,1
Mænd,0 år,Andre hjertesygdomme,2010,0
Mænd,0 år,Andre hjertesygdomme,2011,0
Mænd,0 år,Andre hjertesygdomme,2012,2
Mænd,0 år,Andre hjertesygdomme,2013,0
Mænd,0 år,Andre hjertesygdomme,2014,3
Mænd,0 år,Karsygdomme i hjerne,1982,0
Mænd,0 år,Karsygdomme i hjerne,1983,0
Mænd,0 år,Karsygdomme i hjerne,1984,0
Mænd,0 år,Karsygdomme i hjerne,1985,0
Mænd,0 år,Karsygdomme i hjerne,1986,0
Mænd,0 år,Karsygdomme i hjerne,1987,1
Mænd,0 år,Karsygdomme i hjerne,1988,2
Mænd,0 år,Karsygdomme i hjerne,1989,0
Mænd,0 år,Karsygdomme i hjerne,1990,0
Mænd,0 år,Karsygdomme i hjerne,1991,0
Mænd,0 år,Karsygdomme i hjerne,1992,0
Mænd,0 år,Karsygdomme i hjerne,1993,0
Mænd,0 år,Karsygdomme i hjerne,1994,0
Mænd,0 år,Karsygdomme i hjerne,1995,1
Mænd,0 år,Karsygdomme i hjerne,1996,0
Mænd,0 år,Karsygdomme i hjerne,1997,0
Mænd,0 år,Karsygdomme i hjerne,1998,0
Mænd,0 år,Karsygdomme i hjerne,1999,0
Mænd,0 år,Karsygdomme i hjerne,2000,0
Mænd,0 år,Karsygdomme i hjerne,2001,0
Mænd,0 år,Karsygdomme i hjerne,2002,0
Mænd,0 år,Karsygdomme i hjerne,2003,0
Mænd,0 år,Karsygdomme i hjerne,2004,0
Mænd,0 år,Karsygdomme i hjerne,2005,0
Mænd,0 år,Karsygdomme i hjerne,2006,0
Mænd,0 år,Karsygdomme i hjerne,2007,1
Mænd,0 år,Karsygdomme i hjerne,2008,0
Mænd,0 år,Karsygdomme i hjerne,2009,0
Mænd,0 år,Karsygdomme i hjerne,2010,0
Mænd,0 år,Karsygdomme i hjerne,2011,0
Mænd,0 år,Karsygdomme i hjerne,2012,0
Mænd,0 år,Karsygdomme i hjerne,2013,0
Mænd,0 år,Karsygdomme i hjerne,2014,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1982,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1983,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1984,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1985,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1986,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1987,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1988,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1989,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1990,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1991,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1992,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1993,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1994,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1995,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1996,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1997,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1998,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",1999,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",2000,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",2001,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",2002,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",2003,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",2004,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",2005,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",2006,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",2007,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",2008,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",2009,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",2010,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",2011,1
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",2012,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",2013,0
Mænd,0 år,"Sygdomme i arterier, arterioler og kapil",2014,0
Mænd,0 år,Andre sygdomme i kredsløbsorganer,1982,0
Mænd,0 år,Andre sygdomme i kredsløbsorganer,1983,0
Mænd,0 år,Andre sygdomme i kredsløbsorganer,1984,0
Mænd,0 år,Andre sygdomme i kredsløbsorganer,1985,0
Mænd,0 år,Andre sygdomme i kredsløbsorganer,1986,0
Mænd,0 år,Andre sygdomme i kredsløbsorganer,1987,0
Mænd,0 år,Andre sygdomme i kredsløbsorganer,1988,0
